date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:40	114417/-1	---M--	200	added ('OK')	text/html	date:Wed,%2027%20Mar%202024%2021:25:39%20GMT	https://www.apiprovence.org/	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/index.html	(from )
22:25:41	3526/3526	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-57x57.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-57x57.png	(from https://www.apiprovence.org/)
22:25:41	3548/3548	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-60x60.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-60x60.png	(from https://www.apiprovence.org/)
22:25:41	4660/4660	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-76x76.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-76x76.png	(from https://www.apiprovence.org/)
22:25:41	4470/4470	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-72x72.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-72x72.png	(from https://www.apiprovence.org/)
22:25:42	7116/7116	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-114x114.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-114x114.png	(from https://www.apiprovence.org/)
22:25:42	7611/7611	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-120x120.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-120x120.png	(from https://www.apiprovence.org/)
22:25:42	9859/9859	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-144x144.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-144x144.png	(from https://www.apiprovence.org/)
22:25:42	10656/10656	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-152x152.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-152x152.png	(from https://www.apiprovence.org/)
22:25:43	13829/13829	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-180x180.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/apple-icon-180x180.png	(from https://www.apiprovence.org/)
22:25:43	13308/13308	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/android-icon-192x192.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/android-icon-192x192.png	(from https://www.apiprovence.org/)
22:25:43	1671/1671	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/favicon-32x32.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/favicon-32x32.png	(from https://www.apiprovence.org/)
22:25:43	5959/5959	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2006:11:53%20GMT	https://www.apiprovence.org/wp-content/themes/api-provence/favicon/favicon-96x96.png	C:/My%20Web%20Sites/apiprovence.org/www.apiprovence.org/wp-content/themes/api-provence/favicon/favicon-96x96.png	(from https://www.apiprovence.org/)
